/dic,,,,,
/@from,/@to,/l/#id,/l/w/c,/l/w/d,/l/w/t
es,en,12,lograr,to get; to obtain,{vt}
es,en,12,lograrse,to be successful,{vr}
es,en,12,logro,"attainment, success",{m}
es,en,12,Logroño,Logroño,{prop}
es,en,12,logística,logistics,{f}
es,en,12,logístico,logistical,{adj}
es,en,12,lola,girl,"{f} [colloquial, Chile]"
es,en,12,lola,"breasts, bosom, boobies, knockers","{f} [colloquial, usually in plural, Mexico]"
es,en,12,Lolita,female given name,{prop}
es,en,12,lolo,"young, teen, juvenile (person)","{adj} [colloquial, Chile]"
es,en,12,lolo,"kid, boy, girl","{m} [colloquial, Chile]"
es,en,12,Lolol,Lolol,{prop}
es,en,12,loma,hill,{f}
es,en,12,loma,suburb,{f}
es,en,12,lombriz,A worm,{f}
es,en,12,lombriz solitaria,tapeworm,{f}
es,en,12,lomo,back (the rear of body),{m}
es,en,12,lomo,crease,{m}
es,en,12,lomo,loin,{m}
es,en,12,lona,canvas,{f}
es,en,12,lona,cotton duck,{f}
es,en,12,lona,sail cloth,{f}
es,en,12,lona,tarpaulin,{f}
es,en,12,loncha,slap,{f}
es,en,12,loncha,slice,{f}
es,en,12,lonche,tea (light meal with tea or coffee),{m} [Peru]
es,en,12,lonco,lonco,{m}
es,en,12,londinense,Of or pertaining to London,{adj}
es,en,12,londinense,Londoner,{mf}
es,en,12,Londres,London,{prop}
es,en,12,longa,longa,{f} [music]
es,en,12,longaniza,pork sausage,{f}
es,en,12,longaniza,"wiener, dick (penis)",{f} [slang]
es,en,12,longevidad,longevity,{f}
es,en,12,longitud,length,{f}
es,en,12,longitud,longitude,{f}
es,en,12,longitudinal,longitudinal,{adj}
es,en,12,longitudinalmente,longitudinally,{adv}
es,en,12,longko,alternative form of lonco,{m}
es,en,12,look,"Look; style, appearance",{m} [informal]
es,en,12,Lope,male given name,{prop}
es,en,12,lo primero es lo primero,first things first,{proverb}
es,en,12,loquear,to act foolishly,{v}
es,en,12,"lo que no mata, engorda",That which does not kill us makes us stronger.,{proverb}
es,en,12,loquero,A psychologist or psychiatrist,"{m} [colloquial, deprecative]"
es,en,12,lord,lord (British title),{m}
es,en,12,Lorena,female given name transferred from the place name,{prop}
es,en,12,Lorena,Lorraine ( region ),{prop}
es,en,12,Lorenza,"female given name, feminine form of Lorenzo",{prop}
es,en,12,Lorenzo,"male given name, equivalent to Laurence",{prop}
es,en,12,Lorenzo,The letter L in the Spanish phonetic alphabet,{prop}
es,en,12,loriga,bard (armor for a horse),{f}
es,en,12,loriga,"mail, chain mail",{f}
es,en,12,loro,a chatterbox,{m}
es,en,12,loro,"parrot, parakeet",{m}
es,en,12,loro tricahue,burrowing parrot (Cyanoliseus patagonus),{m}
es,en,12,los,the,{art}
es,en,12,los,Accusative form of ellos or ustedes,{pron}
es,en,12,los,"Plural masculine or neuter pronoun, e.g. los que no hablan, ""those who do not speak""",{pron}
es,en,12,losa,"flagstone, slab, tile",{f}
es,en,12,lo siento,sorry,{interj}
es,en,12,Los Ángeles,Los Angeles (seaport in southern California),{prop}
es,en,12,Los Ángeles,The angels,{prop}
es,en,12,Lot,Lot (Biblical character),{prop}
es,en,12,lote,batch,{m} [informatics]
es,en,12,lote,lot (chance assignement),{m}
es,en,12,lote,"lot, claim",{m}
es,en,12,lote,plot (of land),{m}
es,en,12,lote,batch,{m} [production]
es,en,12,lotería,lottery,{f}
es,en,12,lotificación,subdivision of land,{f}
es,en,12,loto,lotus,{m}
es,en,12,Lourdes,female given name,{prop}
es,en,12,Lovaina,Leuven/Louvain (Belgian city),{prop}
es,en,12,loza,ceramic floor tile,{f}
es,en,12,loza,"dishes, dishware",{f}
es,en,12,loza,earthenware,{f}
es,en,12,loza,"porcelain, china",{f}
es,en,12,lozano,fresh or lush,{adj}
es,en,12,López,Spanish surname,{prop}
es,en,12,lápida,"tombstone, gravestone",{f}
es,en,12,lípido,lipid,{m} [organic compound]
es,en,12,lápiz,pencil,{m}
es,en,12,lápiz labial,lipstick,{m}
es,en,12,lúpulo,hop plant,{m}
es,en,12,líquido,liquid,{adj}
es,en,12,líquido,liquid,{m}
es,en,12,líquido cefalorraquídeo,cerebrospinal fluid,{m}
es,en,12,líquido cerebroespinal,cerebrospinal fluid,{m}
es,en,12,líricamente,lyrically,{adv}
es,en,12,láser,laser,{m}
es,en,12,lástima,a pity,{f}
es,en,12,látex,latex,{m}
es,en,12,látigo,whip,{m}
es,en,12,Luanda,Luanda,{prop}
es,en,12,lubina,sea bass,{f}
es,en,12,lubricación,lubrication,{f}
es,en,12,lubricante,lubricant,{m}
es,en,12,lubricar,to lubricate,{v}
es,en,12,lubrificación,lubrication,{f}
es,en,12,lubrificante,lubricant,{m}
es,en,12,lubrificar,to lubricate,{v}
es,en,12,luca,thousand pesos,"{f} [Chile, colloquial]"
es,en,12,Lucía,female given name; Spanish equivalent of Lucy or Lucia,{prop}
es,en,12,Lucas,Luke,{prop} [biblical character]
es,en,12,Lucas,male given name,{prop}
es,en,12,Lucerna,Lucerne (city),{prop}
es,en,12,lucero,"brilliance, luster",{m}
es,en,12,lucero,luminary (natural light-giving body),{m}
es,en,12,lucífero,"bright, radiant, dazzling, luminous, giving off light",{adj} [poetic]
es,en,12,lucífero,"the morningstar, daystar, planet Venus",{m}
es,en,12,lucha,fight,{f}
es,en,12,lucha,struggle,{f}
es,en,12,Lucha,"female given name, Luz María or María de la Luz",{prop}
es,en,12,luchador,fighting,{adj}
es,en,12,luchador,fighter,{m}
es,en,12,luchador,wrestler,{m}
es,en,12,luchadora,feminine form of luchador,{f}
es,en,12,lucha en lodo,mudwrestling,{f}
es,en,12,lucha grecorromana,Greco-Roman wrestling,{f} [martial arts]
es,en,12,lucha libre,free-style wrestling,{f} [martial arts]
es,en,12,luchar,to fight,{v}
es,en,12,Lucho,Nickname for Luis,{prop}
es,en,12,Luciana,"female given name, feminine form of Luciano",{prop}
es,en,12,Luciano,"Lucian, the Sophist",{prop}
es,en,12,Luciano,"male given name, cognate to Lucian",{prop}
es,en,12,lucidez,"lucidity, lucidness",{f}
es,en,12,Lucifer,Lucifer,{prop}
es,en,12,lución,slowworm,{m}
es,en,12,lucio,"bright, luminous",{adj}
es,en,12,lucio,shiny,{adj}
es,en,12,lucio,pike (any carnivorous freshwater fish of the genus Esox),{m}
es,en,12,lucio,slowworm,{m}
es,en,12,lucir,to shine,{v}
es,en,12,lucir,"to show off, to display",{v}
es,en,12,luciérnaga,firefly,{f}
es,en,12,lucrar,to obtain one's desires,{v}
es,en,12,lucrar,"to profit, win, gain, opportune, lucrate",{v}
es,en,12,lucrativo,"lucrative, profitable",{adj}
es,en,12,lucro,"profit, gain, lucre",{m}
es,en,12,luctuoso,"sad, mournful, grieving",{adj}
es,en,12,láudano,laudanum,{m}
es,en,12,ludista,Luddite,{mf}
es,en,12,ludoteca,games room,{f}
es,en,12,ludoteca,playroom,{f}
es,en,12,luego,later,{adv}
es,en,12,luego,soon,{adv}
es,en,12,luego,then,{adv}
es,en,12,luego,therefore,{adv}
es,en,12,luego luego,"at once, immediately",{adv}
es,en,12,lugar,place,{m}
es,en,12,lugarteniente,"deputy, lieutenant",{mf}
es,en,12,Luis,"male given name, cognate to Louis",{prop}
es,en,12,Luisa,"female given name, cognate to Louise",{prop}
es,en,12,Luisiana,Louisiana,{prop}
es,en,12,Luisito,male given name,{prop}
es,en,12,lujo,luxury,{m}
es,en,12,lujoso,luxurious,{adj}
es,en,12,lujuria,excess,{f}
es,en,12,lujuria,lust,{f}
es,en,12,lujurioso,lustful,{adj}
es,en,12,Lula,A pet form for Lourdes (including María de Lourdes),{prop}
es,en,12,lulo,A tart tomato-like fruit that grows in Colombia and Ecuador,{m}
es,en,12,lumbar,lumbar,{adj}
es,en,12,lumbre,combustible material,{f}
es,en,12,lumbre,fire (matter that has produced or is capable of producing fire),{f}
es,en,12,lumbre,light produced by fire,{f}
es,en,12,lumbre,"luminosity, clearness",{f}
es,en,12,lumbrera,lamp or other device for giving light,{f} [dated]
es,en,12,lumbrera,louver,{f}
es,en,12,lumbrera,luminary (all senses),{f}
es,en,12,lumbrera,eyes,"{f} [poetic, plural]"
es,en,12,lumia,whore; hooker,{f}
es,en,12,luminaria,altar lamp,{f}
es,en,12,luminaria,"lamp, light",{f}
es,en,12,luminaria,vigil fire,{f}
es,en,12,luminaria,"luminary, star, celebrity",{mf}
es,en,12,luminol,luminol,{m} [organic compound]
es,en,12,luminoso,"luminous, bright",{adj}
es,en,12,lumpectomía,lumpectomy,{f} [surgery]
es,en,12,luna,moon,{f}
es,en,12,Luna,Earth's Moon,{prop}
es,en,12,Luna,female given name of modern usage,{prop}
es,en,12,Luna,Spanish surname,{prop}
es,en,12,luna de miel,honeymoon (trip taken by a newly married couple),{f}
es,en,12,lunamoto,moonquake,{m}
es,en,12,lunar,lunar,{adj}
es,en,12,lunar,"mole, birthmark",{m}
es,en,12,lunes,Monday,{m}
es,en,12,luneta,lunette,{f} [architecture]
es,en,12,luneta,box (seating compartment in a theater),{f}
es,en,12,luneta,lens,{f}
es,en,12,lunático,lunatic,{m}
es,en,12,lupa,magnifying glass,{f}
es,en,12,lupanar,brothel,{m}
es,en,12,luso-español,Luso-Spanish,{adj}
es,en,12,luso-francés,Luso-French,{adj}
es,en,12,lustrabotas,shoeshiner,{m}
es,en,12,lustrar,to polish,{v}
es,en,12,lustre,luster,{m}
es,en,12,lustro,lustrum,{m}
es,en,12,lustroso,"lustrous, glossy",{adj}
es,en,12,lutecio,lutetium,{m}
es,en,12,Lutero,Luther,{prop}
es,en,12,luto,mourning,{m}
es,en,12,lutria,otter,{f}
es,en,12,lux,lux,{m}
es,en,12,Luxemburgo,Luxembourg,{prop}
es,en,12,luxemburguesa,feminine form of luxemburgués,{f}
es,en,12,luxemburgués,Luxembourgish (from or native to Luxembourg),{adj}
es,en,12,luxemburgués,Luxembourgish (pertaining to Luxembourg),{adj}
es,en,12,luxemburgués,A person from Luxembourg,{m}
es,en,12,luxemburgués,the Luxembourgish language,{prop}
es,en,12,luz,lumen,{f} [anatomy]
es,en,12,luz,light,{f}
es,en,12,Luz,female given name,{prop}
es,en,12,luz de cruce,dipped headlight,{f}
es,en,12,luz trasera,taillight; taillamp,{f}
es,en,12,luz zodiacal,zodiacal light,{f} [astronomy]
es,en,12,lívido,"livid, ashen, leaden gray",{adj}
es,en,12,léxico,lexical,{adj}
es,en,12,léxico,lexicon (dictionary or vocabulary),{m}
es,en,12,Lyón,Lyons (a city in France),{prop}
es,en,13,m.,noon,{abbr}
es,en,13,m,Used in SMS for me,{abbr}
es,en,13,mí,Declined form of yo used as the object of a preposition. Me,{pron}
es,en,13,m,The 13th letter of the Spanish alphabet,{letter}
es,en,13,Mª,abbreviation of the given name María,{abbr}
es,en,13,M,The 13th letter of the Spanish alphabet,{letter}
es,en,13,mía,"feminine form of mío Mine, my",{adj}
es,en,13,mía,feminine form of mío Mine,{pron}
es,en,13,maña,"bad habit, vice, mania",{f} [Latin America]
es,en,13,maña,"bad temper, ill humor",{f} [Latin America]
es,en,13,maña,Skill or ability,{f}
es,en,13,mañana,"soon, shortly",{adv}
es,en,13,mañana,tomorrow,{adv}
es,en,13,mañana,the morning,{mf} [f]
es,en,13,mañana,the near future; tomorrow,{mf} [m]
es,en,13,macabeo,"henpecked, whipped",{adj} [Chile]
es,en,13,macabeo,"Of, from, or pertaining to Macas (city in Ecuador)",{adj}
es,en,13,macabeo,Of or pertaining to the Maccabees (Jewish liberation movement),{adj}
es,en,13,macabeo,A person from Macas (city in Ecuador),{m}
es,en,13,macabeo,one who is henpecked or whipped,{m} [Chile]
es,en,13,macabro,macabre,{adj}
es,en,13,macaca,"binge, drunken spree, drunk, jag",{f}
es,en,13,macaca,masturbation,"{f} [Chile, vulgar]"
es,en,13,macaca,female hobgoblin,{f}
es,en,13,macaca,female macaque monkey; see macaco,{f}
es,en,13,macaca,"macaca, a small coin equal to one peso",{f} [Honduras]
es,en,13,macaca,Brazilian woman,"{f} [South America, pejorative]"
es,en,13,macaco,"ugly, misshapen, deformed, squat",{adj} [slang]
es,en,13,macaco,"hobgoblin, bogeyman",{m}
es,en,13,macaco,macaque,{m}
es,en,13,macaco,Brazilian,"{m} [South America, pejorative]"
es,en,13,macanudo,"great, extraordinary","{adj} [Latin America, colloquial]"
es,en,13,macanudo,"pretentious, ostentatious, magnificent","{adj} [Latin America, colloquial]"
es,en,13,macaquitos,Brazilians (often implying a perceived tendency to copy American and European fads),"{mp} [by extension, slang, derogatory]"
es,en,13,macaquitos,little monkeys,{mp} [literally]
es,en,13,macarrón,pimp (prostitution solicitor),{m} [colloquial]
es,en,13,macarrón,macaroon,{m}
es,en,13,macarrón,"sheath, sleeving",{m}
es,en,13,macarrón,sleeving tube or pipe,{m}
es,en,13,macarrónico,macaronic,{adj}
es,en,13,macartismo,McCarthyism,{m}
es,en,13,Macedonia,Macedonia,{prop}
es,en,13,macedonio,Macedonian,{adj}
es,en,13,macedonio,Macedonian,{m}
es,en,13,maceración,maceration,{f}
es,en,13,macerar,to macerate (soften in a liquid),{v}
es,en,13,maceta,flowerpot,{f}
es,en,13,macha,Chilean razor clam (edible mollusk),{f}
es,en,13,machaca,machada (insect),{f}
es,en,13,machaca,machada (meat),{f}
es,en,13,machacar,To crush,{v}
es,en,13,machar,"to grind, to pound",{v}
es,en,13,macharse,to get drunk,{v} [Latin America]
es,en,13,machetazo,cut or hit with a machete,{m}
es,en,13,machete,machete,{m}
es,en,13,machete,mediocre method for obtaining somewhat accurate results; shortcut,{m}
es,en,13,machetear,to chop with a machete,{v}
es,en,13,machismo,machismo,{m}
es,en,13,machista,chauvinistic,{adj}
es,en,13,machista,male chauvinist,{m}
es,en,13,macho,male,{adj}
es,en,13,macho,"strong, brave",{adj}
es,en,13,macho,anvil,{m}
es,en,13,macho,large hammer used to forge,{m}
es,en,13,macho,male,{m}
es,en,13,machorra,"virago, tomboy",{f} [Mexico]
es,en,13,machorra,sterile female,{f}
es,en,13,machorro,"male, big daddy, a pussyman",{m} [augmentative]
es,en,13,machucar,to bruise,{v}
es,en,13,machucar,"to squash, crush",{v}
es,en,13,macis,mace (spice),{m}
es,en,13,macizo,"massive, large",{adj}
es,en,13,macizo,"hunky, dishy",{adj} [slang]
es,en,13,macizo,solid,{adj}
es,en,13,macizo,flowerbed,{m}
es,en,13,macizo,massif,{m}
es,en,13,macizo,"mass, solid",{m}
es,en,13,macizo,A hunk,{m} [slang]
es,en,13,maco,prison,{m}
es,en,13,macolla,"Stems, flowers, tillers, etc. growing in a clump or tuft, as with bunchgrass",{f}
es,en,13,macrón,macron,{m}
es,en,13,macro-,macro-,{prefix}
es,en,13,macroeconómico,macroeconomic,{adj}
es,en,13,macroeconomía,macroeconomics,{f}
es,en,13,macroeconomía,macroeconomy,{f}
es,en,13,macroelemento,macroelement,{m}
es,en,13,macroglobulina,macroglobulin,{f} [protein]
es,en,13,macroscópico,macroscopic,{adj}
es,en,13,Madagascar,Madagascar,{prop}
es,en,13,madeja,"skein, hank, ball of yarn",{f}
es,en,13,madera,makings,{f}
es,en,13,madera,wood,{f}
es,en,13,madera,"wooden plank, board",{f}
es,en,13,maderería,shop selling wood and wood products,{f}
es,en,13,maderero,related to logging,{adj}
es,en,13,maderero,A lumberjack,{m}
es,en,13,maderero,A male woodworker,{m}
es,en,13,maderero,An overseer of something wood related,{m}
es,en,13,maderero,A wooden raft or log navigator on a watercourse,{m}
es,en,13,madero,a piece of wood,{m}
es,en,13,madero,a clumsy person,"{m} [Spain, derogatory]"
es,en,13,madero,"police officer, compare pig","{m} [Spain, derogatory]"
es,en,13,madrastra,stepmother,{f}
es,en,13,madre,mother,{f}
es,en,13,madreña,clog,{f}
es,en,13,madrear,to look like one's mother,{v}
es,en,13,madrear,"to damage, break or break down something","{v} [vulgar, Mexico]"
es,en,13,madrear,to strongly pound someone,"{v} [vulgar, Mexico]"
es,en,13,madrearse,to turn sour,{v} [said especially of wine]
es,en,13,Madrid,Madrid,{prop}
es,en,13,Madrid,The letter M in the Spanish phonetic alphabet,{prop}
es,en,13,madridista,Of or from Madrid,{adj}
es,en,13,madridista,"Of or connected to Real Madrid, a famous football club from Madrid",{adj} [soccer]
es,en,13,madridista,Madridista (Someone who plays for or works for Real Madrid),{mf} [soccer]
es,en,13,madridista,Someone from Madrid,{mf}
es,en,13,madriguera,"burrow, den",{f}
es,en,13,madrileño,Madrilenian; of or from Madrid,{adj}
es,en,13,madrileño,Madrilenian; a person from Madrid,{m}
es,en,13,madrina,godmother,{f}
es,en,13,Madriz,Madriz,{prop}
es,en,13,madroño,Fruit of the strawberry tree,{m}
es,en,13,madroño,"strawberry tree, Arbutus unedo",{m}
es,en,13,madrugada,dawn,{f}
es,en,13,madrugada,"early hours of the morning, before dawn",{f}
es,en,13,madrugada,period of time between midnight and before the sunrise,{f}
es,en,13,madrugador,rising or waking early,{adj}
es,en,13,madrugador,"early riser, early bird",{m}
es,en,13,madrugar,to get up early,{v}
es,en,13,madrugón,"early riser, early bird",{m} [colloquial]
es,en,13,madrugón,early start,{m} [colloquial]
es,en,13,maduración,maturation,{f}
es,en,13,maduración,ripening,{f}
es,en,13,madurar,to mature,{v}
es,en,13,madurar,to ripen,{v}
es,en,13,madurativo,Made mature,{adj}
es,en,13,madurez,maturity,{f}
es,en,13,madurita,MILF (older sexually attractive woman),{f}
es,en,13,maduro,"mature, of relatively old age (said of people)",{adj}
es,en,13,maduro,ripe,{adj}
es,en,13,maduro,"short for plátano maduro - ""ripe plantain""",{m}
es,en,13,mae,"guy, man",{m} [Costa Rica]
es,en,13,maese,master,{m} [obsolete]
es,en,13,maeso,(disuse) master,{m}
es,en,13,maestra,(master) craftswoman,{f}
es,en,13,maestra,mistress,{f}
es,en,13,maestra,teacher (female),{f}
es,en,13,maestría,mastery,{f}
es,en,13,maestre de campo,colonel (rank below capitán general in the Spanish Empire),{m} [archaic]
es,en,13,maestro,"expert, master",{adj}
es,en,13,maestro,master,{m}
es,en,13,maestro,"(master) craftsman, handyman, contractor, construction worker",{m}
es,en,13,maestro,teacher (male),{m}
es,en,13,mafia,Mafia (any criminal organisation),{f}
es,en,13,mafia,Mafia (Italian Mafia),{f}
es,en,13,mafioso,Mafioso,{m}
es,en,13,maga,"female magician, female conjurer",{f}
es,en,13,magdalena,cupcake,{f}
es,en,13,magdalena,madeleine (cake),{f}
es,en,13,Magdalena,"female given name, cognate to Magdalene",{prop}
es,en,13,magia,magic,{f}
es,en,13,magia,"spell, charm, conjuration",{f}
es,en,13,magia blanca,"white magick, white magic",{n}
es,en,13,magia gris,gray magick,{n}
es,en,13,magia negra,"black magick, black magic",{n}
es,en,13,magistrado,judge,{m}
es,en,13,magistral,"magistral, magisterial",{adj}
es,en,13,magistralmente,"magisterially, masterly",{adv}
es,en,13,magistratura,magistracy,{f}
es,en,13,magmático,magmatic,{adj}
es,en,13,magnanimidad,magnanimity,{f}
es,en,13,magnate,"magnate, tycoon",{m}
es,en,13,magnesia,magnesia,{f}
es,en,13,magnesio,magnesium,{m}
es,en,13,magnetar,magnetar,{f}
es,en,13,magnetismo,magnetism (the property of being magnetic),{m}
es,en,13,magnetita,magnetite,{f}
es,en,13,magneto,magneto,{m}
es,en,13,magnetoestrella,magnetar,{f}
es,en,13,magnetosfera,magnetosphere,{f}
es,en,13,magnífico,magnificent,{adj}
es,en,13,magnicidio,assassination,{m}
es,en,13,magnitud,magnitude,{f}
es,en,13,magnánimo,magnanimous,{adj}
es,en,13,magno,great,{adj}
es,en,13,magnético,magnetic,{adj}
es,en,13,mago,magician (attributive),{adj}
es,en,13,mago,Magi,{m}
es,en,13,mago,"magician, sorcerer",{m}
es,en,13,magro,"lean, without fat",{adj}
es,en,13,magro,loin of pork,{m}
es,en,13,magíster,magister (the possessor of a master's degree),{m}
es,en,13,maguey,maguey,{m}
es,en,13,magulladura,bruise,{f}
es,en,13,magullar,to bruise,{v}
es,en,13,Maguncia,Mainz (capital of Rhineland-Palatinate),{prop}
es,en,13,Mahoma,Muhammad (Islamic prophet),{prop}
es,en,13,mahometano,Muslim,{adj}
es,en,13,mahometano,Muslim,{m}
es,en,13,Maine,Maine,{prop}
es,en,13,Maite,female given name,{prop}
es,en,13,maizal,piece of land cultivating corn; cornfield,{m}
es,en,13,maizena,"cornflour, cornstarch",{f}
es,en,13,majaderamente,foolishly,{adv}
es,en,13,majadero,clown,{m}
es,en,13,majadero,fool,{m}
es,en,13,majadero,pestle,{m}
es,en,13,majar,to crush,{v}
es,en,13,majar,to grind,{v}
es,en,13,majar,to pound,{v}
es,en,13,majestad,majesty,{f}
es,en,13,majestuosamente,"majestically, kingly",{adv}
es,en,13,majestuoso,"majestic, majestical, august, grand",{adj}
es,en,13,majestuoso,"stately, pompous",{adj}
es,en,13,majo,"good-looking, handsome","{adj} [Spain, informal]"
es,en,13,majo,"likeable, nice, pretty","{adj} [Spain, informal]"
es,en,13,mal,badly; poorly,{adv}
es,en,13,mal,"evil, harm; a bad thing or situation",{m}
es,en,13,Malí,Mali (country in Western Africa),{prop}
es,en,13,mala,suitcase,{f}
es,en,13,malabar,Malayalam (language),{m}
es,en,13,malabarismo,juggling,{m}
es,en,13,malabarista,juggler,{mf}
